geneName dn_damaging_DD dn_lof_DD mut_damaging mut_lof BF PP qvalue
FAM160B2 0 0 4.62722e-06 1.76564301834566e-06 0.112990891358306 0.00329023181156124 0.965255924267485
TMEM245 0 0 3.49324e-06 2.05083046025059e-06 0.112941454295218 0.00328879696630992 0.96525790645154
ANKRD24 0 0 1.04146e-10 2.95565923298053e-06 0.112881843139899 0.00328706682601848 0.965259888494812
DCAF13 0 0 3.2429e-06 2.11557129159483e-06 0.112830579068578 0.00328557894474555 0.965261870382063
ROR2 0 0 2.90845e-06 2.20138478119792e-06 0.112766002242967 0.00328370466962211 0.965263852137667
RIN3 0 0 5.61878e-06 1.52333086662988e-06 0.112731992268723 0.00328271756269843 0.965265833705758
CLCA4 0 0 5.00849e-06 1.67470349986964e-06 0.11267487970779 0.00328105992092797 0.965267815128611
MCC 0 0 6.59015e-07 2.7851953179526e-06 0.112607145850668 0.00327909399824485 0.965269796425674
AKAP2 0 0 5.24298e-06 1.61753206535648e-06 0.112602912914764 0.00327897114030491 0.965271777480879
CDH16 0 0 3.46556e-06 2.06304245296152e-06 0.112510526705792 0.00327628968906075 0.965273758455422
THSD1 0 0 6.04809e-06 1.42084137833254e-06 0.11249912318137 0.00327595870798135 0.965275739201287
AMFR 0 0 4.52241e-06 1.79776680347254e-06 0.112493619046328 0.00327579895338385 0.965277719707732
AKAP12 0 0 1.90409e-06 2.46263195747317e-06 0.112469071980961 0.00327508648721985 0.965279700009609
SLC37A3 0 0 4.3674e-06 1.8369530001937e-06 0.112454146256802 0.00327465327512297 0.965281680089372
KCNN3 0 0 5.48307e-06 1.56009293910246e-06 0.112453273729328 0.00327462795041334 0.965283659921381
DLAT 0 0 5.54048e-06 1.54627850107756e-06 0.11242635781669 0.00327384672776518 0.965285639553273
RECQL4 0 0 1.04146e-10 2.96164417499239e-06 0.112392042031067 0.00327285072524881 0.965287618998609
MAN1A2 0 0 4.58153e-06 1.78444632972201e-06 0.112375989787803 0.00327238481436132 0.965289598224054
DARS 0 0 4.67749e-06 1.76069377791467e-06 0.112363330073507 0.00327201737016318 0.96529157722345
MAN1A1 0 0 5.08333e-06 1.66056114806324e-06 0.112310265200177 0.0032704771760725 0.965293556070659
PARP2 0 0 4.47063e-06 1.81343978046579e-06 0.112266249758197 0.00326919963575197 0.965295534749177
CORO2A 0 0 5.48988e-06 1.56147599893898e-06 0.11219977128934 0.00326727010389089 0.96529751330007
BRD3 0 0 6.45971e-06 1.32466489258807e-06 0.112147636959182 0.00326575690419957 0.965299491697162
RARS2 0 0 4.13656e-06 1.8987193209384e-06 0.112126163126466 0.0032651336245566 0.965301469884481
MYO1D 0 0 1.04146e-10 2.9650042431345e-06 0.112118003194353 0.00326489678169626 0.965303447837749
EHD4 0 0 7.01881e-06 1.19021574633576e-06 0.112056529442584 0.00326311249617446 0.965305425654377
MSH5 0 0 1.04146e-10 2.96614528707029e-06 0.112025096719492 0.00326220015386826 0.96530740327953
VANGL2 0 0 6.22118e-06 1.38437657360853e-06 0.112016223886577 0.00326194261746831 0.96530938067205
ZC3H11A 0 0 2.47904e-06 2.32040823569755e-06 0.112002024768975 0.00326153048392298 0.965311357841706
GAD2 0 0 4.86593e-06 1.71918719570581e-06 0.111921603234305 0.00325919621890318 0.96531333490945
SCYL2 0 0 3.2615e-06 2.12208158715009e-06 0.111905742190768 0.00325873584491175 0.965315311757434
WDPCP 0 0 3.56972e-06 2.04476001023903e-06 0.111848341634176 0.0032570697641357 0.965317288461534
NOM1 0 0 5.07694e-06 1.66878999619128e-06 0.111761842349341 0.00325455906723542 0.965319265074897
IL6ST 0 0 2.56683e-06 2.30123716032205e-06 0.111730664280771 0.00325365410081272 0.965321241496557
WDR16 0 0 5.1945e-06 1.64065749639571e-06 0.111682471975877 0.00325225528040583 0.965323217757608
ASPSCR1 0 0 4.93437e-06 1.7054751587084e-06 0.111651757852393 0.0032513637762222 0.965325193826177
DMTF1 0 0 1.93687e-06 2.46420886685004e-06 0.111647305466114 0.00325123454170044 0.965327169654374
FRMPD2 0 0 1.04146e-10 2.9708824987385e-06 0.111640216191117 0.00325102876903959 0.965329145247054
FHDC1 0 0 3.90347e-06 1.96360950594565e-06 0.111604117995468 0.00324998098472941 0.965331120657199
SLC14A2 0 0 2.68308e-06 2.27340368346854e-06 0.11157511220134 0.00324913906249302 0.965333095871902
ECT2L 0 0 7.79402e-07 2.76666074107357e-06 0.111541860057631 0.00324817388395561 0.965335070898947
WSCD1 0 0 5.06021e-06 1.67642540613465e-06 0.11147487829368 0.00324622966194596 0.965337045799912
TINAGL1 0 0 5.21867e-06 1.6373969503854e-06 0.111459199158207 0.00324577455608043 0.965339020481222
BMP2K 0 0 1.97749e-06 2.45647383969058e-06 0.111423369339799 0.00324473455071755 0.96534099497968
HSPA5 0 0 7.50583e-06 1.08086864292795e-06 0.111398909858392 0.00324402458238313 0.965342969274579
KLHL18 0 0 7.25841e-06 1.14068315407847e-06 0.111372996528328 0.00324327241309278 0.96534494336861
TBC1D10A 0 0 5.8159e-06 1.49188685446179e-06 0.111328856444179 0.00324199118511402 0.965346917295055
TMC6 0 0 3.69023e-06 2.02123117502936e-06 0.111284251434409 0.0032406964586697 0.965348891054794
CRISPLD1 0 0 3.96932e-06 1.95108134814457e-06 0.111274541829337 0.00324041462256207 0.965350864584219
HEXB 0 0 4.73816e-06 1.76127919845555e-06 0.111074008444572 0.00323459379934397 0.965352838231364
NEK5 0 0 2.2741e-06 2.38505441706176e-06 0.111019791559502 0.00323302005018984 0.965354811729399
SH3RF1 0 0 4.60064e-06 1.79653612198948e-06 0.110991539864761 0.0032321999885537 0.965356785031006
MDGA2 0 0 1.04146e-10 2.97934618535248e-06 0.110955909434545 0.00323116574251909 0.965358758149676
TCOF1 0 0 3.3204e-07 2.89199327954612e-06 0.110921758581897 0.00323017444223193 0.965360731082746
CHRNE 0 0 5.69347e-06 1.52718943975418e-06 0.110899360221857 0.00322952428167717 0.965362703808826
PARG 0 0 1.04146e-10 2.98017704354717e-06 0.110888962569667 0.00322922246718001 0.965364676306076
PTGFRN 0 0 3.94847e-06 1.96107000038755e-06 0.110887298373212 0.0032291741602369 0.965366648558622
SYTL3 0 0 3.13291e-06 2.16736526306522e-06 0.110874234153674 0.0032287949425198 0.965368620587287
ATE1 0 0 4.31227e-06 1.87051615254857e-06 0.110831314085496 0.00322754909107336 0.965370592446532
CAT 0 0 6.94452e-06 1.22356278905064e-06 0.110787394219902 0.00322627421503574 0.965372564138208
WBP11 0 0 3.33022e-06 2.11961644473056e-06 0.110685423067007 0.00322331425307074 0.965374535768144
TF 0 0 5.39348e-06 1.60426645171529e-06 0.110637280193167 0.00322191678237086 0.965376507238258
KAT8 0 0 5.78922e-06 1.50724675044509e-06 0.110607353119313 0.00322104807012768 0.965378478515389
MPHOSPH10 0 0 4.22914e-06 1.89432177427441e-06 0.110587708501251 0.00322047783245786 0.965380449580837
NOX5 0 0 4.91137e-06 1.7244357274732e-06 0.110567894146043 0.00321990266705172 0.965382420434951
TMEM104 0 0 6.66365e-06 1.29490471813468e-06 0.110517962795739 0.003218453271227 0.965384391132641
TRIP4 0 0 3.58231e-06 2.05818474777641e-06 0.110494260172184 0.00321776523541235 0.965386361626154
PTBP3 0 0 4.23374e-06 1.89439342485525e-06 0.110488311621023 0.00321759256170943 0.965388331883186
CHUK 0 0 3.15731e-06 2.16593289797178e-06 0.110487671747078 0.00321757398753537 0.965390301894113
RNF157 0 0 3.51634e-06 2.07525889936643e-06 0.11046174894307 0.00321682150331554 0.965392271705031
EPS8L3 0 0 2.67831e-06 2.28874477691596e-06 0.110428082755757 0.00321584424334595 0.965394241330081
MON1B 0 0 6.78227e-06 1.26866668554128e-06 0.110311193564402 0.00321245117636852 0.965396210920865
ZBTB38 0 0 3.49413e-06 2.08315840334174e-06 0.110276981526882 0.00321145806276922 0.965398180326825
CERCAM 0 0 6.57094e-06 1.32078426583741e-06 0.110243522540398 0.00321048680696605 0.965400149546628
TTC16 0 0 2.76344e-06 2.26973374424994e-06 0.110206748421737 0.00320941931649602 0.965402118586343
MKS1 0 0 2.79392e-06 2.26315779588576e-06 0.11010946916773 0.00320659545325299 0.96540408755617
SLC44A1 0 0 4.77232e-06 1.76465593762953e-06 0.110107791003245 0.00320654673864564 0.965406056282067
ETV5 0 0 4.3915e-06 1.86061536155474e-06 0.110026712057577 0.00320419313233562 0.965408024908633
PPP3CB 0 0 5.21982e-06 1.65493299243496e-06 0.110005561130317 0.00320357914921513 0.965409993326791
GAREML 0 0 5.81679e-06 1.50849438001078e-06 0.109955336562579 0.00320212119417877 0.965411961589503
PHC1 0 0 2.52076e-06 2.33551038212885e-06 0.10990893346876 0.0032007741678576 0.965413929689844
SLC7A1 0 0 7.40437e-06 1.12342823807913e-06 0.109908382413932 0.00320075817137306 0.96541589754439
KIAA1377 0 0 2.37835e-06 2.37212044391717e-06 0.10990192051015 0.00320057058973908 0.965417865163942
FAM73B 0 0 5.42877e-06 1.60505784985177e-06 0.109865655051814 0.00319951784388814 0.965419832602786
ACSM3 0 0 4.41505e-06 1.8568105713051e-06 0.10985853106321 0.00319931104217474 0.965421799807923
CACNA1C 1 1 3.09622e-05 6.0166511356815e-06 0.109833200694 0.00319857572815386 0.965423766812528
GCK 0 0 7.22157e-06 1.17043504138033e-06 0.109664579108117 0.00319368079292307 0.965425733877364
CLPX 0 0 4.28425e-06 1.8924213306594e-06 0.109625031163428 0.0031925327441704 0.965427700767579
TSHR 0 0 6.71816e-06 1.29301854651215e-06 0.109595074037063 0.00319166310830329 0.965429667465757
PMPCA 0 0 5.53539e-06 1.58231550350147e-06 0.109579718150705 0.00319121733633545 0.965431633945371
CRISPLD2 0 0 5.79274e-06 1.51906651728325e-06 0.109577237618396 0.0031911453279657 0.96543360018304
MALT1 0 0 3.63029e-06 2.06109514738802e-06 0.109283002034968 0.00318260377109988 0.965435566709517
KEL 0 0 1.85391e-06 2.51500622228236e-06 0.109278995914023 0.00318248747378914 0.965437532996849
KIFC1 0 0 6.04052e-06 1.46217933384229e-06 0.109266990689704 0.00318213896310435 0.965439499059629
TGFBR3 0 0 3.16081e-06 2.18104865611923e-06 0.109199781380068 0.00318018787781524 0.9654414649983
VWA5A 0 0 4.5105e-06 1.84118556687537e-06 0.109197187397791 0.00318011257439407 0.965443430695377
DNAJC16 0 0 2.70034e-06 2.2985198871507e-06 0.109190259606893 0.00317991146025967 0.965445396158784
VCPIP1 0 0 3.38414e-06 2.12457112375217e-06 0.109185238933214 0.00317976570978777 0.9654473613851
ARIH1 0 0 3.8894e-06 1.99723244284234e-06 0.10916656810481 0.00317922369409386 0.965449326399188
FPGS 0 0 5.241e-06 1.6605556541043e-06 0.109129121982022 0.00317813662827339 0.965451291235223
DDX24 0 0 4.26417e-06 1.90372124952877e-06 0.109121004289747 0.00317790097029694 0.965453255839919
SLC4A1AP 0 0 4.95222e-06 1.73271662729681e-06 0.109078908534288 0.00317667892162595 0.96545522027509
KAT7 0 0 3.81644e-06 2.01769792248676e-06 0.108998772103987 0.00317435253584939 0.965457184609917
LCP1 0 0 5.37316e-06 1.62971321844568e-06 0.108983958218555 0.00317392248290676 0.965459148725684
FTCD 0 0 6.06979e-06 1.45870269795256e-06 0.10897020841643 0.0031735233203906 0.965461112620497
ANXA11 0 0 5.68953e-06 1.55210262414269e-06 0.108958158146732 0.00317317349574996 0.965463076291309
HAUS6 0 0 3.35047e-06 2.13620508076168e-06 0.108937261387453 0.00317256685303549 0.96546503975424
CDH17 0 0 3.7947e-06 2.02429786623827e-06 0.108909001745027 0.00317174646119845 0.965467003022708
TM9SF3 0 0 5.24633e-06 1.66225343255455e-06 0.108886999930532 0.0031711077363639 0.96546896608538
RAF1 0 0 4.05027e-06 1.96117140767486e-06 0.10881612378539 0.00316905015713379 0.965470929031099
MYBL1 0 0 3.67961e-06 2.05477906045309e-06 0.108792446444146 0.00316836278707965 0.965472891774132
DPY19L4 0 0 2.3761e-06 2.38679813453356e-06 0.10877497450509 0.00316785556365609 0.965474854303243
HACL1 0 0 6.57085e-06 1.33895148168818e-06 0.108774815015232 0.00316785093354417 0.96547681658702
AKAP1 0 0 4.13021e-06 1.94164714726321e-06 0.108772929920532 0.00316779620780753 0.965478778628645
HCN1 0 0 3.30701e-06 2.14941129645305e-06 0.108762729891585 0.00316750009308482 0.965480740443266
RGS11 0 0 4.69619e-06 1.80149987378293e-06 0.108667729341342 0.00316474214524715 0.965482702184955
GGT5 0 0 5.17392e-06 1.68321764523421e-06 0.108642485529916 0.00316400929308194 0.96548466372703
XPNPEP3 0 0 4.62702e-06 1.81907267453744e-06 0.108640565523929 0.00316395355341433 0.965486625027169
PNPLA8 0 0 4.08213e-06 1.95557718519781e-06 0.108624121731087 0.00316347617363346 0.965488586111793
SLC9C2 0 0 1.08946e-06 2.72350153213973e-06 0.1084983454848 0.00315982474806751 0.965490547179481
TDRD3 0 0 2.57471e-06 2.33964414144324e-06 0.108475328395488 0.00315915653324121 0.965492508043648
LZTS2 0 0 4.32117e-06 1.89772282396748e-06 0.108459953169728 0.00315871017075121 0.965494468690454
CAMKK2 0 0 4.37831e-06 1.88343239737317e-06 0.108459656607077 0.00315870156115379 0.965496429092564
FILIP1L 0 0 2.57256e-06 2.34105208839674e-06 0.108407337890936 0.00315718267881552 0.96549838934447
NMT1 0 0 5.39091e-06 1.63295238468362e-06 0.108373794194933 0.00315620885799995 0.965500349412116
A1CF 0 0 3.35199e-06 2.14431799247605e-06 0.108260935924223 0.0031529324092205 0.965502309439515
MPP5 0 0 4.44091e-06 1.8712546836437e-06 0.108183410043877 0.00315068170147146 0.965504269362539
SIK1 0 0 5.36425e-06 1.64211144038732e-06 0.108168140225808 0.00315023839156537 0.965506229068213
SLC7A8 0 0 6.22255e-06 1.43155022003887e-06 0.108154171314406 0.00314983284894221 0.965508188554215
MTA3 0 0 5.52438e-06 1.60300658122549e-06 0.108137155462111 0.00314933884769877 0.965510147826115
RUNX1 0 0 7.36873e-06 1.15477033544171e-06 0.108070465888866 0.00314740272296936 0.9655121069741
BNC1 0 0 6.87161e-06 1.275755806802e-06 0.107991765189019 0.00314511788279154 0.965514066019986
CLK3 0 0 3.35896e-06 2.14710867189705e-06 0.107899995464987 0.00314245360923374 0.96551602498751
ITGAM 0 0 1.04146e-10 3.0188398107858e-06 0.107818579081919 0.0031400899036331 0.965517983857899
CCDC37 0 0 3.50652e-06 2.11087781888957e-06 0.107810438815196 0.00313985357227686 0.96551994249823
FSCN2 0 0 7.48027e-06 1.13172398854663e-06 0.107768750170985 0.00313864324975813 0.965521900969407
OSBPL11 0 0 5.04299e-06 1.72709130555022e-06 0.107731234604961 0.00313755407931468 0.965523859263893
LAMC1 1 0 1.33875e-05 3.8746218995772e-06 0.107714497527909 0.00313706815945872 0.965525817344029
CAST 0 0 2.5633e-06 2.35263874210728e-06 0.107679302783839 0.0031360463651047 0.965527775243335
SAMD9 0 0 1.42077e-06 2.64756498220541e-06 0.107677425221229 0.00313599185455216 0.965529732901416
ABP1 0 0 7.00464e-06 1.24806863220958e-06 0.107632853866684 0.00313469782982176 0.965531690395748
DDC 0 0 6.45276e-06 1.38204833102189e-06 0.107626015348038 0.0031344992891764 0.965533647657933
IWS1 0 0 3.15023e-06 2.20576351918236e-06 0.107452244653246 0.0031294542305674 0.965535604990732
ALG9 0 0 3.89423e-06 2.01820265810805e-06 0.107403594184456 0.00312804175962893 0.965537562167251
CKMT2 0 0 5.97369e-06 1.5027434090507e-06 0.107332915921254 0.00312598974775352 0.965539519227461
RASEF 0 0 3.07562e-06 2.22695253209365e-06 0.107278047825504 0.00312439674885059 0.965541476142719
KANSL3 0 0 3.4364e-06 2.13604740169679e-06 0.107225480214931 0.00312287053572349 0.965543432908881
ANKFN1 0 0 3.86905e-06 2.0269564046272e-06 0.107213445121162 0.00312252111613878 0.965545389452495
ADCK5 0 0 6.0015e-06 1.49766471887666e-06 0.107195755765046 0.00312200753369914 0.965547345783852
SEPT8 0 0 7.63827e-06 1.10110396423501e-06 0.107186676138602 0.00312174392091953 0.965549301887386
LRGUK 0 0 3.00525e-06 2.24679931590043e-06 0.107126250866968 0.00311998956393602 0.965551257856205
CASD1 0 0 4.08349e-06 1.97419352856214e-06 0.107122699020088 0.00311988644120574 0.965553213587256
ZDHHC8 0 0 4.16469e-06 1.95429439964398e-06 0.107085141024864 0.00311879599790133 0.965555169142213
FKBP10 0 0 6.92105e-06 1.27533486401301e-06 0.107073360042282 0.00311845395323256 0.965557124474396
FUBP3 0 0 4.42538e-06 1.88971683109343e-06 0.107030443186876 0.00311720791922181 0.965559079640268
TEAD2 0 0 5.4539e-06 1.63493515836421e-06 0.106983598280891 0.0031158478359135 0.965561034646979
EYA4 0 0 4.39263e-06 1.89920432973276e-06 0.106928301955668 0.00311424237143247 0.965562989509871
PLEKHM2 0 0 1.97604e-06 2.51380631920638e-06 0.106884324336541 0.00311296552872505 0.965564944208465
CAPN11 0 0 3.74485e-06 2.06268216070935e-06 0.106865744044331 0.00311242606901111 0.965566898696779
SLC6A17 0 0 6.73761e-06 1.3232383018888e-06 0.106800458599146 0.00311053056848765 0.965568853059463
OSBPL2 0 0 6.93392e-06 1.27590346787643e-06 0.106782075934924 0.00310999684409527 0.965570807211577
CNOT10 0 0 3.6013e-06 2.10004932991344e-06 0.106777335138604 0.00310985919917564 0.965572761128452
CELF4 0 0 5.27585e-06 1.681528988013e-06 0.106776722994744 0.00310984142610549 0.965574714802654
CSNK1G1 0 0 4.98843e-06 1.75337081384122e-06 0.10672538132422 0.0031083507626323 0.965576668326104
SLCO1C1 0 0 5.08982e-06 1.7289398030619e-06 0.106669485364287 0.00310672786401685 0.96557862170708
KCNU1 0 0 1.04146e-10 3.03396200517284e-06 0.106641246934706 0.00310590797970639 0.965580574895524
CXXC1 0 0 4.60955e-06 1.84880533073655e-06 0.106632404754508 0.00310565125251755 0.965582527856348
TMEM87A 0 0 3.67645e-06 2.08386418983686e-06 0.106558735298632 0.00310351230065975 0.965584480706977
SLC5A4 0 0 4.73044e-06 1.821719313939e-06 0.106394541187152 0.0030987449825267 0.965586433611337
FREM3 0 0 1.04146e-10 3.03721512580399e-06 0.106389685762427 0.0030986040062877 0.965588386280937
ANKRD13D 0 0 6.02631e-06 1.50403367056893e-06 0.106216048980511 0.00309356247251697 0.965590339021382
SEPT4 0 0 5.38456e-06 1.66187219942458e-06 0.106211993751758 0.00309344472857878 0.965592291525668
KIAA2026 0 0 1.04146e-10 3.04032536533534e-06 0.106149736339728 0.00309163707542856 0.965594243899197
RABL6 0 0 4.72958e-06 1.82506814482634e-06 0.106149594853219 0.00309163296733939 0.965596196029558
PRPF4 0 0 4.39465e-06 1.90883766807639e-06 0.106134819969129 0.0030912039754324 0.965598147943285
PAX6 0 0 4.19752e-06 1.95880498115724e-06 0.10608781933148 0.00308983929945055 0.965600099698739
HARS2 0 0 6.27585e-06 1.44508523200444e-06 0.106055067586447 0.00308888834163663 0.965602051270165
ATP5J2-PTCD1 0 0 6.1464e-06 1.4767751290938e-06 0.106049741592442 0.00308873369945719 0.965604002607967
HSPA8 0 0 6.73647e-06 1.3332149772783e-06 0.10603745557852 0.00308837697037667 0.965605953724782
ZHX3 0 0 5.81089e-06 1.55923259314049e-06 0.10602986946454 0.00308815670454852 0.965607904612149
PRKCI 0 0 3.95228e-06 2.02136540854547e-06 0.106012302730644 0.00308764664708904 0.965609855288167
LRRC37A 0 0 1.04146e-10 3.0426020824847e-06 0.105974439733361 0.00308654727736584 0.965611805789596
GTF3C5 0 0 5.84972e-06 1.55155587106194e-06 0.105884913447746 0.00308394783041042 0.965613756209932
ICA1 0 0 5.27099e-06 1.69506633837893e-06 0.105811232455998 0.00308180845046417 0.965615706520525
PROM2 0 0 2.49339e-06 2.39454532736237e-06 0.105807437897664 0.00308169827251824 0.965617656594984
ARIH2 0 0 4.46457e-06 1.89559983213877e-06 0.105804648678749 0.00308161728536702 0.965619606431533
NCAM1 0 0 1.04146e-10 3.04500786791094e-06 0.105789524541605 0.003081178143995 0.965621556052526
UVSSA 0 0 6.38807e-06 1.42119553692088e-06 0.105782822161634 0.00308098353492874 0.965623505442773
LNX2 0 0 4.59337e-06 1.86457424659222e-06 0.105716722985399 0.00307906428739305 0.96562545470973
ADAMTS4 0 0 5.2371e-06 1.70492149995606e-06 0.105696513094999 0.00307847747403076 0.96562740377044
LRRC37A2 0 0 1.04146e-10 3.04844770903909e-06 0.105525697409707 0.00307351765077932 0.965629352897266
KLHL5 0 0 5.26534e-06 1.70065933215623e-06 0.105484859300257 0.00307233186357785 0.965631301855186
SRC 0 0 6.18623e-06 1.47433523068938e-06 0.105480282304044 0.0030721989644113 0.965633250578672
MUTYH 0 0 4.86164e-06 1.80307184910294e-06 0.105305235043919 0.00306711620803466 0.965635199375958
CDC45 0 0 5.4184e-06 1.66521901322695e-06 0.105300634848645 0.00306698263385482 0.965637147938901
TEC 0 0 3.73462e-06 2.08568139489953e-06 0.105277462870525 0.00306630979709636 0.965639096301116
TMCC2 0 0 8.25259e-06 9.7925012309274e-07 0.10522360941262 0.00306474606925445 0.9656410445181
DBH 0 0 6.40803e-06 1.4235150076672e-06 0.105223158220227 0.00306473296808602 0.965642992493358
MYO19 0 0 1.04146e-10 3.05500681625665e-06 0.105024478568814 0.00305896391985868 0.965644940585203
